ID,weidu,jingdu,AADT
163-0205,32.877771,-82.474517,2750
163-0207,32.87927,-82.463092,1650
163-0209,32.874994,-82.444669,1530
163-0212,32.866065,-82.411369,1830
163-0214,32.866888,-82.398717,2760
163-0216,32.870585,-82.391479,850
163-0218,32.876937,-82.342494,730
163-0221,33.18978,-82.542866,730
163-0223,33.198484,-82.52021,1230
163-0225,33.218933,-82.432668,1780
163-0227,33.208333,-82.394876,2660
163-0229,33.207656,-82.390998,4150
163-0232,33.209323,-82.381156,3230
163-0234,33.205515,-82.377225,1710
163-0236,33.191344,-82.335404,1560
163-0238,33.174648,-82.297425,1500
163-0241,33.049939,-82.597831,2410
163-0243,33.149682,-82.480515,2840
163-0245,33.177592,-82.42131,2850
163-0249,33.209533,-82.376737,1160
163-0252,33.210783,-82.31542,1080
163-0254,33.200505,-82.286155,620
163-0256,32.822167,-82.495964,400
163-0258,32.884596,-82.47274,1830
163-0261,32.912817,-82.471641,1570
163-0263,32.949313,-82.465223,1620
163-0265,33.015759,-82.448085,1120
163-0267,33.028857,-82.485445,450
163-0269,33.109415,-82.606367,420
163-0272,32.881324,-82.508155,730
163-0274,33.108732,-82.426742,1050
163-0276,33.170899,-82.454426,1160
163-0277,33.229895,-82.459795,1180
163-0278,33.255429,-82.445489,1320
163-0281,32.799742,-82.430142,280
163-0283,32.921497,-82.408697,480
163-0285,32.947,-82.4015,730
163-0287,33.045539,-82.428802,830
163-0289,33.113964,-82.512101,390
163-0292,33.16477,-82.529966,310
163-0294,32.884462,-82.461621,380
163-0296,32.91125,-82.438059,280
163-0298,32.922047,-82.401653,280
163-0301,33.185311,-82.544741,130
163-0303,33.163667,-82.356812,430
163-0305,33.200601,-82.321393,530
163-0307,33.230027,-82.300734,530
163-0309,33.019489,-82.387402,750
163-0312,33.120992,-82.354537,240
163-0314,33.183259,-82.358767,370
163-0316,33.207684,-82.385886,1310
163-0318,32.892543,-82.364987,230
163-0321,32.944764,-82.378427,230
163-0325,33.002074,-82.406651,1030
163-0327,33.003114,-82.407286,1340
163-0329,33.007233,-82.402049,3110
163-0332,33.001779,-82.402972,660
163-0338,33.231324,-82.415512,390
163-0341,33.217187,-82.386917,1050
163-0343,33.215542,-82.380983,550
163-0345,33.213602,-82.370523,450
163-0347,32.810737,-82.47336,190
163-0349,32.836377,-82.42962,210
163-0363,33.223716,-82.476454,210
163-0365,33.111344,-82.299142,170
163-0367,33.21682,-82.469889,110
163-0369,33.260411,-82.297175,120
163-7431,33.20946,-82.378177,1070
163-8005,33.266565,-82.42697,340
163-8007,33.208921,-82.457326,50
163-8017,32.946858,-82.490951,210
163-8027,33.003333,-82.406375,20
163-8031,33.272667,-82.405721,290
163-8032,33.208128,-82.40209,410
163-8033,33.103557,-82.496476,200
163-8036,32.999445,-82.294066,130
163-8038,32.879633,-82.424982,240
163-8039,32.890534,-82.385272,90
163-8042,32.797874,-82.445571,60
163-8043,32.841355,-82.46208,70
163-8044,32.977358,-82.442844,620
163-8045,33.006273,-82.425725,790
163-8046,33.039268,-82.555807,130
163-8047,32.911953,-82.496294,150
165-0101,32.82531,-82.109328,930
165-0105,32.809941,-82.000147,1490
165-0109,32.80373,-81.943855,6320
165-0112,32.795951,-81.937163,1270
165-0114,32.771338,-81.918611,1270
165-0116,32.742946,-81.885589,1050
165-0118,32.804799,-81.922101,1780
165-0121,32.801343,-81.886676,2600
165-0123,32.797817,-81.851883,1890
165-0125,32.728739,-82.023703,1350
165-0129,32.75935,-81.989238,2130
165-0132,32.792676,-81.953738,8360
165-0134,32.799971,-81.949494,8490
165-0135,32.792353,-81.940811,1660
165-0136,32.806207,-81.936957,1780
165-0138,32.815603,-81.929612,1360
165-0141,32.827097,-81.916857,1540
165-0143,32.885909,-81.885657,1050
165-0145,32.914684,-81.846116,720
165-0147,32.661148,-81.93807,5870
165-0149,32.70648,-81.965828,5010
165-0152,32.659197,-81.993963,910
165-0154,32.726466,-81.996255,1110
165-0156,32.740011,-81.984263,5420
165-0158,32.81448,-81.947783,8120
165-0161,32.884856,-81.964963,6220
165-0167,32.67512,-81.974974,370
165-0172,32.791104,-82.088103,330
165-0174,32.763684,-82.016235,700
165-0176,32.757675,-81.988325,320
165-0178,32.722953,-81.938035,290
165-0181,32.687449,-81.90991,220
165-0183,32.808863,-82.125167,270
165-0185,32.878488,-82.119478,70
165-0192,32.847555,-82.071193,160
165-0194,32.909774,-81.949086,360
165-0196,32.908839,-81.892941,240
165-0198,32.907667,-81.815071,170
165-0201,32.852725,-81.857426,260
165-0207,32.810726,-81.93842,870
165-0209,32.808802,-81.93922,980
165-0211,32.817504,-81.91882,1290
165-0213,32.822657,-81.927853,2230
165-8001,32.940676,-81.888135,90
165-8017,32.807847,-81.921722,40
165-8019,32.805497,-81.947944,510
165-8021,32.911774,-81.777539,140
165-8022,32.756866,-81.848529,20
165-8023,32.724253,-81.86322,110
165-8025,32.893808,-82.027208,90
165-8026,32.85514,-82.097296,70
165-8027,32.690272,-81.96853,30
165-8029,32.808893,-81.905741,60
165-8030,32.780373,-82.118675,90
165-8032,32.828686,-81.809341,200
165-8033,32.800714,-81.941338,790
167-0101,32.533515,-82.589153,1090
167-0103,32.604401,-82.613584,920
167-0107,32.649307,-82.665585,1320
167-0109,32.676538,-82.712886,1480
167-0112,32.7156,-82.7185,3740
167-0114,32.726367,-82.719599,4300
167-0116,32.735153,-82.719752,2810
167-0118,32.763431,-82.739619,2540
167-0121,32.543651,-82.642313,1530
167-0125,32.531486,-82.60058,1470
167-0127,32.53107,-82.586448,2050
167-0132,32.715341,-82.756963,3600
167-0136,32.728897,-82.72977,4250
167-0138,32.761032,-82.861353,910
167-0141,32.736096,-82.78689,1560
167-0143,32.739493,-82.745732,1960
167-0147,32.72863,-82.714699,2310
167-0149,32.716519,-82.68013,1430
167-0152,32.695981,-82.60734,1340
167-0156,32.692391,-82.521302,1360
167-0158,32.692382,-82.513259,1600
167-0161,32.690873,-82.499583,1520
167-0163,32.729534,-82.717267,3070
167-0165,32.73379,-82.68944,2370
167-0167,32.748756,-82.643661,1880
167-0169,32.789272,-82.570374,1450
167-0174,32.5162,-82.6581,240
167-0176,32.638712,-82.509958,400
167-0178,32.685712,-82.511652,560
167-0181,32.694218,-82.515638,730
167-0183,32.721042,-82.518931,570
167-0185,32.760224,-82.514063,450
167-0189,32.570031,-82.656186,340
167-0192,32.557455,-82.666885,410
167-0193,32.613997,-82.649749,320
167-0194,32.645216,-82.693,220
167-0196,32.6252,-82.6883,380
167-0198,32.667098,-82.74802,980
167-0201,32.68688,-82.732852,1200
167-0203,32.695144,-82.730787,1100
167-0205,32.738317,-82.916774,490
167-0207,32.776486,-82.816026,220
167-0212,32.726893,-82.640189,340
167-0214,32.7373,-82.5451,180
167-0216,32.77045,-82.604704,160
167-0221,32.755847,-82.704156,1020
167-8001,32.768442,-82.860781,860
167-8013,32.684385,-82.539054,180
167-8023,32.553569,-82.66922,10
167-8024,32.569469,-82.625491,40
167-8025,32.550174,-82.623528,10
167-8026,32.715799,-82.860332,980
167-8027,32.657029,-82.664778,240
167-8028,32.799665,-82.786803,260
167-8030,32.750114,-82.679155,160
167-8034,32.66298,-82.604414,100
167-8035,32.62085,-82.597227,60
167-8036,32.620493,-82.60889,90
167-8037,32.682318,-82.691016,250
167-8038,32.663057,-82.658482,430
167-8039,32.653059,-82.628017,260
167-8040,32.646523,-82.595763,160
167-8041,32.772218,-82.552029,180
167-8042,32.770827,-82.520779,150
167-8043,32.770915,-82.723798,90
169-0101,32.894132,-83.594382,17400
169-0103,32.921804,-83.59132,17100
169-0105,32.94823,-83.579501,16800
169-0107,32.991985,-83.56479,19700
169-0109,33.001316,-83.551312,21800
169-0114,33.007253,-83.541027,17200
169-0116,33.011188,-83.534052,3520
169-0118,33.034393,-83.540828,2260
169-0121,33.061425,-83.587208,860
169-0123,33.068548,-83.608427,1400
169-0125,33.112927,-83.617054,1020
169-0127,33.120865,-83.625867,830
169-0129,32.982469,-83.664503,3090
169-0132,32.993252,-83.585833,4360
169-0133,33.000248,-83.543438,6130
169-0134,32.988986,-83.517844,2870
169-0138,32.954803,-83.454176,2030
169-0141,32.950736,-83.438389,1860
169-0143,33.011178,-83.530315,9000
169-0145,33.015371,-83.518734,6620
169-0147,33.027752,-83.461095,6190
169-0150,33.005268,-83.534043,2080
169-0152,33.061728,-83.49451,5520
169-0158,33.129919,-83.472476,5210
169-0161,32.87773,-83.550761,10900
169-0162,32.891565,-83.534266,9870
169-0163,32.922112,-83.511031,7720
169-0165,32.937425,-83.496401,6930
169-0167,32.983546,-83.413689,5740
169-0169,32.998066,-83.390559,5840
169-0172,32.851548,-83.519253,6340
169-0174,32.904874,-83.635138,1480
169-0178,33.100819,-83.771119,400
169-0181,33.099136,-83.728777,200
169-0185,33.094327,-83.553084,270
169-0187,33.114994,-83.538643,290
169-0189,33.013245,-83.417176,690
169-0192,33.047622,-83.443316,350
169-0194,32.897611,-83.517587,1050
169-0198,32.977349,-83.546953,1890
169-0203,33.016862,-83.563875,2410
169-0207,32.929583,-83.500797,600
169-0209,32.9887,-83.531,3840
169-0227,33.000391,-83.56136,2670
169-0229,32.876455,-83.579892,3220
169-0231,32.891173,-83.58647,3500
169-0232,32.88222,-83.570968,3270
169-0234,32.909855,-83.580516,890
169-0240,32.874172,-83.548498,1950
169-7433,32.959523,-83.590553,970
169-7434,32.908683,-83.547686,910
169-8009,32.870054,-83.487869,120
169-8011,32.916226,-83.519214,330
169-8017,32.902191,-83.584379,140
169-8023,33.025933,-83.508312,120
169-8026,32.938966,-83.603867,910
169-8027,32.904554,-83.606671,1040
169-8029,32.993882,-83.618825,360
169-8030,32.996789,-83.644844,290
169-8031,33.013777,-83.587781,170
169-8035,33.134918,-83.607963,40
169-8038,32.994411,-83.496266,360
169-8039,33.006101,-83.441839,170
169-8043,32.907664,-83.443443,130
169-8044,32.96545,-83.472942,130
169-8045,32.854381,-83.529976,160
169-8046,32.921263,-83.566253,200
169-8047,32.944764,-83.551417,160
169-8048,32.958237,-83.560335,540
169-8049,32.96543,-83.632185,70
169-8050,33.159946,-83.606724,30
169-8052,33.134341,-83.564645,50
169-8053,33.113205,-83.507557,140
169-8054,32.899319,-83.612729,700
171-0103,33.061645,-84.162926,4900
171-0105,33.071367,-84.167967,3440
171-0107,32.963581,-84.1111,1690
171-0109,33.019386,-84.134188,3520
171-0111,33.032971,-84.148315,6410
171-0112,33.075881,-84.170379,11800
171-0114,33.038818,-84.159161,11200
171-0116,33.039892,-84.165226,12300
171-0118,33.048791,-84.169462,10800
171-0121,33.062921,-84.168763,12400
171-0123,33.1122,-84.1971,100
171-0129,33.106196,-84.193001,7430
171-0131,33.128687,-84.22333,9060
171-0134,33.067023,-84.228779,2860
171-0136,33.05923,-84.201168,3810
171-0138,33.056563,-84.191006,3230
171-0141,33.04647,-84.173142,7450
171-0143,33.045965,-84.165333,3600
171-0145,33.046244,-84.160574,6080
171-0147,33.05048,-84.15791,5890
171-0149,33.054594,-84.154675,8450
171-0152,33.054613,-84.150977,5750
171-0154,33.054168,-84.143209,5090
171-0156,33.054226,-84.092127,5080
171-0161,33.002396,-84.194093,5310
171-0163,33.026462,-84.177267,3760
171-0165,33.041054,-84.16355,2810
171-0167,33.05955,-84.155423,3860
171-0171,33.084135,-84.163614,3260
171-0172,33.113987,-84.154339,5410
171-0174,33.148112,-84.144559,5410
171-0176,33.159768,-84.110336,6570
171-0178,33.18884,-84.075621,5880
171-0181,33.199334,-84.066701,6840
171-0183,33.071852,-84.242133,1100
171-0185,33.185,-84.0529,70700
171-0187,33.000672,-84.151623,940
171-0189,33.014671,-84.151209,1290
171-0192,33.024017,-84.237137,830
171-0194,33.091493,-84.215309,620
171-0198,33.054881,-84.180705,740
171-0201,33.054655,-84.162236,1280
171-0203,33.10797,-84.21491,520
171-0204,33.110751,-84.232123,210
171-0205,33.115055,-84.197364,50
171-0207,33.119254,-84.193813,750
171-0209,33.131303,-84.159537,790
171-0212,33.154581,-84.244044,560
171-0214,33.174025,-84.24087,460
171-0216,33.188945,-84.245946,3580
171-0221,33.097747,-84.080753,370
171-0222,33.159238,-84.184949,1260
171-0223,33.190135,-84.053011,900
171-0225,33.195224,-84.07339,1190
171-0227,33.058531,-84.143808,970
171-0229,33.068496,-84.11648,860
171-0232,33.088009,-84.075765,590
171-0233,33.008436,-84.098681,450
171-0234,33.005017,-84.068037,370
171-0236,33.087334,-84.176685,280
171-0238,33.108888,-84.193598,2400
171-0243,33.125508,-84.194827,2370
171-0245,33.149998,-84.20493,2500
171-0249,33.173527,-84.206689,3900
171-0252,33.156366,-84.087657,1080
171-0253,32.967047,-84.075778,140
171-0254,33.017575,-84.078065,130
171-0258,33.040298,-84.157643,880
171-0261,33.063698,-84.167474,1530
171-0262,33.065021,-84.178831,710
171-0267,33.036937,-84.12294,330
171-0274,33.040005,-84.153621,4630
171-0276,33.053978,-84.153311,4290
171-0285,33.01061,-84.153424,130
171-0287,33.01322,-84.199638,90
171-0289,33.006898,-84.21277,90
171-0293,33.097285,-84.237696,430
171-0294,33.060082,-84.060572,340
171-0295,33.081511,-84.085589,60
171-0297,33.079809,-84.06797,230
171-0299,33.020811,-84.136797,390
171-0301,33.163629,-84.231625,280
171-0303,33.023101,-84.265966,370
171-0305,33.077766,-84.155127,2670
171-0311,33.040235,-84.134355,3290
171-0312,33.196126,-84.061661,1120
171-0313,33.048068,-84.156445,900
171-7435,33.011594,-84.137036,330
171-7436,33.107784,-84.197326,400
171-8003,33.032408,-84.199168,500
171-8013,33.025047,-84.092241,110
171-8014,33.045036,-84.054048,10
171-8015,33.044395,-84.110762,180
171-8016,32.994759,-84.159096,50
171-8017,32.991368,-84.136543,10
171-8018,33.049573,-84.202082,390
171-8019,33.054909,-84.227514,80
171-8020,33.125924,-84.229725,200
171-8021,33.142324,-84.234695,740
171-8022,33.179623,-84.234177,180
171-8023,33.126741,-84.135445,40
171-8024,33.166722,-84.158878,350
171-8025,33.155211,-84.162016,340
171-8026,33.114033,-84.116117,150
171-8027,33.111001,-84.144036,180
171-8028,33.164429,-84.082774,330
171-8029,33.183627,-84.10062,610
171-8031,33.104987,-84.12525,150
171-8032,33.178862,-84.112851,290
171-8033,33.014155,-84.26141,330
171-8034,33.164541,-84.144112,580
171-8035,33.076067,-84.16997,1380
171-r028,33.168956,-84.041131,1130
171-r601,33.168629,-84.041922,870
171-r701,33.054757,-84.167247,500
171-r702,33.055259,-84.169067,450
173-0101,30.93347,-83.008137,1140
173-0103,30.961793,-83.006889,1630
173-0105,31.030629,-83.016628,1220
173-0106,31.047882,-83.028853,3300
173-0107,31.046783,-83.039693,4110
173-0109,31.041976,-83.06961,6020
173-0112,31.04151,-83.072477,5370
173-0113,31.0409,-83.077309,5360
173-0114,31.041124,-83.080445,3800
173-0116,31.043599,-83.100499,3280
173-0118,31.049812,-83.125015,1990
173-0123,30.967713,-83.109302,3640
173-0125,31.002822,-83.085504,3190
173-0129,31.037522,-83.07396,8500
173-0132,31.058492,-83.029653,2470
173-0134,31.113897,-82.9951,2610
173-0136,31.140098,-82.971103,1270
173-0138,31.047715,-83.004996,990
173-0139,31.047599,-83.029601,70
173-0141,30.93047,-83.02198,3970
173-0142,30.93419,-83.011615,2330
173-0143,30.940558,-82.996807,4080
173-0144,30.938327,-83.001041,1550
173-0145,31.111958,-83.148131,410
173-0146,30.939026,-83.001507,2330
173-0147,31.126277,-83.126447,400
173-0148,30.935061,-83.011264,2350
173-0152,31.155338,-83.034773,450
173-0154,31.155966,-83.013913,180
173-0156,31.036251,-83.09906,190
173-0158,31.037999,-83.142016,2350
173-0161,31.035624,-83.097216,2250
173-0163,31.039196,-83.082237,3620
173-0165,31.040475,-83.077525,2810
173-0166,31.027865,-83.197928,4130
173-0167,31.026063,-83.066114,1450
173-0169,31.03327,-83.068686,2090
173-0172,31.04486,-83.070809,880
173-0174,31.041742,-83.076651,1530
173-0176,31.042298,-83.073078,550
173-0180,31.026536,-83.068273,200
173-0183,30.96796,-83.082123,1190
173-0187,31.00242,-83.066565,1600
173-0198,31.05046,-83.069511,1230
173-0201,31.066797,-83.072399,1550
173-0203,31.122794,-83.084115,840
173-0205,31.142307,-83.086468,1320
173-0207,31.145947,-82.985274,250
173-0209,30.960527,-83.107102,230
173-0214,31.045432,-83.080225,900
173-0216,31.062059,-83.090182,960
173-0221,31.133338,-83.155909,560
173-0223,31.062672,-83.025206,820
173-0227,31.040259,-83.078595,970
173-0228,31.023221,-83.069112,530
173-0229,31.025404,-83.187797,1570
173-0230,31.029153,-83.068678,1360
173-0232,31.041524,-83.075151,2410
173-0234,31.041901,-83.075663,1180
173-0236,31.044927,-83.07126,1240
173-8005,30.939242,-82.999499,90
173-8011,31.039288,-83.068393,190
173-8012,30.962193,-83.05583,400
173-8014,31.167553,-83.030358,80
173-8015,31.050993,-83.037317,1000
173-8016,31.130649,-83.12883,230
173-8017,31.133895,-83.144726,180
175-0001,32.378247,-82.820925,1750
175-0005,32.43413,-82.869327,2470
175-0007,32.493271,-82.897031,3380
175-0009,32.519751,-82.90078,4160
175-0011,32.528536,-82.900882,5550
175-0013,32.533985,-82.900945,5810
175-0015,32.536441,-82.902073,7210
175-0016,32.538321,-82.90369,7940
175-0017,32.539477,-82.904279,7050
175-0019,32.539681,-82.905232,14300
175-0022,32.539189,-82.906612,12200
175-0024,32.538861,-82.907903,14000
175-0026,32.537196,-82.916576,14400
175-0032,32.536472,-82.932027,12100
175-0036,32.55054,-82.991247,10100
175-0043,32.543518,-83.075475,3630
175-0045,32.544819,-83.098983,4070
175-0047,32.548108,-83.123061,1490
175-0049,32.569944,-83.186735,1410
175-0052,32.516559,-83.150867,2050
175-0054,32.538295,-83.12709,2770
175-0056,32.54064,-82.902509,14700
175-0058,32.541894,-82.899102,18500
175-0061,32.546155,-82.887974,24900
175-0063,32.548928,-82.880775,23100
175-0065,32.548695,-82.873245,22900
175-0066,32.547862,-82.871068,14400
175-0067,32.547721,-82.866477,6880
175-0072,32.563652,-82.756951,2020
175-0074,32.468515,-82.718776,1820
175-0076,32.510911,-82.79097,1630
175-0078,32.523452,-82.809004,4240
175-0081,32.540937,-82.85924,4870
175-0083,32.545484,-82.867591,9280
175-0085,32.540939,-82.905049,8940
175-0087,32.544055,-82.906846,13100
175-0089,32.547413,-82.909717,10200
175-0092,32.553988,-82.91373,10000
175-0094,32.579028,-82.93492,5400
175-0096,32.59119,-82.951529,2750
175-0098,32.625977,-83.002502,3610
175-0101,32.244724,-82.908018,3430
175-0103,32.301954,-82.910262,3620
175-0107,32.41149,-82.938973,4550
175-0109,32.444657,-82.945153,8440
175-0112,32.473554,-82.938676,11700
175-0114,32.503089,-82.925899,18800
175-0116,32.522421,-82.918084,10100
175-0121,32.534579,-82.90736,8700
175-0123,32.537012,-82.904121,9950
175-0127,32.553435,-82.863543,7940
175-0129,32.563791,-82.850299,4620
175-0132,32.570899,-82.840787,6380
175-0134,32.632191,-82.807445,3350
175-0138,32.242034,-82.94159,1120
175-0141,32.254664,-82.902958,1410
175-0143,32.2544,-82.856863,1050
175-0145,32.256436,-82.84093,840
175-0147,32.527973,-82.706205,580
175-0149,32.518768,-82.793528,1170
175-0152,32.323904,-83.051104,1770
175-0154,32.350513,-83.030686,2430
175-0158,32.39209,-82.982316,3740
175-0161,32.237175,-82.866504,450
175-0165,32.247812,-82.961869,280
175-0167,32.297517,-83.013315,540
175-0169,32.338397,-83.039951,400
175-0172,32.353847,-83.069059,370
175-0174,32.198942,-83.015929,380
175-0176,32.418246,-82.753792,670
175-0181,32.508498,-82.837679,1360
175-0183,32.53819,-82.858946,1530
175-0187,32.429355,-83.111733,2200
175-0189,32.431243,-83.063056,2910
175-0192,32.433436,-83.059009,3940
175-0194,32.448607,-83.026178,3350
175-0196,32.475924,-83.000167,7170
175-0198,32.513963,-82.958479,10700
175-0201,32.528745,-82.933822,5220
175-0203,32.531172,-82.921732,7030
175-0207,32.536699,-82.910529,4710
175-0214,32.557879,-83.171871,170
175-0218,32.408238,-83.051255,740
175-0221,32.430727,-83.060314,1210
175-0223,32.443438,-83.067871,1830
175-0227,32.467451,-83.078069,1080
175-0232,32.527619,-83.083995,2550
175-0236,32.544157,-83.069726,1740
175-0238,32.577037,-83.022944,970
175-0243,32.5511,-83.1747,24000
175-0245,32.5289,-83.1107,25100
175-0249,32.4924,-82.9575,24300
175-0255,32.4794,-82.8553,24100
175-0263,32.333205,-82.921182,170
175-0265,32.364141,-82.890978,250
175-0267,32.307888,-83.039987,250
175-0271,32.390256,-83.013286,630
175-0273,32.397181,-83.054572,1450
175-0275,32.427834,-83.023812,2150
175-0277,32.557278,-83.00044,1850
175-0279,32.573779,-83.045439,1420
175-0281,32.612652,-83.081942,900
175-0283,32.53876,-82.914102,3140
175-0285,32.542268,-82.915388,5680
175-0287,32.545563,-82.921778,6200
175-0289,32.554385,-82.931847,4660
175-0292,32.570514,-82.967444,1410
175-0294,32.562504,-82.912889,2650
175-0296,32.572,-82.908879,1430
175-0303,32.579809,-82.81866,1860
175-0307,32.2397,-82.8531,490
175-0309,32.319008,-82.864868,760
175-0312,32.429208,-82.930835,1080
175-0314,32.555545,-82.975173,1670
175-0316,32.527214,-82.906271,1840
175-0318,32.53239,-82.902832,1200
175-0321,32.529162,-82.911029,4070
175-0323,32.534331,-82.902679,1260
175-0327,32.521226,-82.904865,1940
175-0329,32.528288,-82.907982,2580
175-0332,32.531444,-82.908803,1450
175-0334,32.534734,-82.910453,1920
175-0343,32.538522,-82.904798,1950
175-0345,32.530803,-82.915122,6980
175-0347,32.525685,-82.926223,3520
175-0352,32.531354,-82.932938,4250
175-0367,32.535396,-82.913255,3380
175-0369,32.529799,-82.942061,4970
175-0372,32.532099,-82.939708,6650
175-0374,32.535122,-82.934816,4370
175-0376,32.534476,-82.931182,6070
175-0381,32.536126,-82.926174,3670
175-0385,32.541199,-82.920731,2450
175-0387,32.542671,-82.913023,4480
175-0389,32.543575,-82.910877,4240
175-0392,32.539375,-82.908946,2640
175-0394,32.542258,-82.910523,2040
175-0398,32.545732,-82.912837,690
175-0401,32.5506,-82.920215,5460
175-0412,32.539853,-82.908426,2420
175-0416,32.541353,-82.904361,3840
175-0425,32.5379,-82.9018,580
175-0427,32.543294,-82.904507,1920
175-0428,32.546945,-82.907124,1980
175-0436,32.54854,-82.906307,1440
175-0441,32.541896,-82.900426,850
175-0443,32.545919,-82.902419,1190
175-0447,32.548889,-82.90314,1430
175-0449,32.552118,-82.875336,5580
175-0452,32.561756,-82.868706,4440
175-0454,32.589522,-82.865016,3260
175-0456,32.638171,-82.894733,780
175-0458,32.561082,-82.863013,330
175-0461,32.543063,-82.86722,990
175-0465,32.543924,-82.884333,2790
175-0471,32.5382,-82.9012,8490
175-0472,32.539431,-82.900712,9620
175-0474,32.540569,-82.901297,11200
175-0476,32.539979,-82.903431,7640
175-0478,32.540611,-82.903633,8620
175-0530,32.53915,-82.903082,1220
175-0532,32.504584,-82.94348,6920
175-0534,32.532956,-82.875848,2310
175-0536,32.52729,-82.941976,9190
175-0540,32.54911,-82.939793,3770
175-0542,32.547041,-82.932777,13000
175-0544,32.5535,-82.9538,1870
175-0546,32.547322,-82.951837,3170
175-0548,32.548641,-82.916608,1170
175-7439,32.524674,-82.674644,210
175-7441,32.549386,-82.917554,1730
175-8007,32.506092,-82.833879,420
175-8009,32.479211,-82.740844,140
175-8015,32.496688,-82.920407,1340
175-8031,32.373859,-83.01647,200
175-8037,32.499541,-83.117342,310
175-8039,32.525454,-82.99554,630
175-8051,32.584738,-82.908486,100
175-8061,32.577177,-82.948742,30
175-8067,32.432971,-83.057775,130
175-8071,32.530647,-82.936296,110
175-8073,32.534115,-82.918776,830
175-8077,32.544721,-82.917075,220
175-8079,32.555275,-82.921235,110
175-8083,32.527608,-82.908544,200
175-8085,32.522658,-82.90387,160
175-8089,32.55517,-82.949693,110
175-8091,32.567363,-82.917906,170
175-8095,32.557703,-82.86293,170
175-8097,32.558949,-82.931931,370
175-8101,32.563366,-82.920268,50
175-8103,32.528078,-82.898541,70
175-8104,32.635723,-82.855019,750
175-8105,32.6528,-82.833559,260
175-8106,32.597574,-82.799012,320
175-8107,32.519683,-82.83472,730
175-8108,32.441835,-82.697568,30
175-8109,32.439119,-82.703188,130
175-8110,32.469967,-82.801977,320
175-8111,32.44382,-82.725751,40
175-8112,32.383438,-82.801034,200
175-8114,32.450841,-82.892385,250
175-8119,32.418974,-82.888012,340
175-8123,32.21453,-82.895972,60
175-8124,32.24412,-82.892422,60
175-8127,32.301809,-83.004776,110
175-8128,32.33967,-82.95981,210
175-8130,32.320052,-82.963443,150
175-8133,32.445837,-82.955749,520
175-8136,32.414481,-82.97797,870
175-8138,32.432002,-83.043453,390
175-8139,32.474089,-83.045334,360
175-8141,32.532166,-83.007275,630
175-8145,32.474611,-83.118109,160
175-8146,32.455659,-83.137066,360
175-8147,32.486478,-83.118581,230
175-8148,32.494549,-83.150941,150
175-8149,32.542918,-82.980954,300
175-8151,32.527692,-83.162489,50
175-8152,32.549985,-83.144371,190
175-8155,32.557477,-82.967046,800
175-8156,32.628521,-83.102277,160
175-8157,32.609498,-83.024455,450
175-8158,32.647346,-83.091617,190
175-8159,32.677551,-82.97307,180
175-8160,32.587342,-83.098736,30
175-8162,32.580465,-83.067912,310
175-8163,32.270408,-82.811084,130
175-8164,32.243794,-83.019778,120
175-8166,32.259449,-83.00188,150
175-8168,32.283107,-82.959248,150
175-8169,32.294054,-82.946106,160
175-8171,32.651517,-82.984442,700
175-8172,32.453305,-82.757023,250
175-8173,32.64634,-82.852181,270
175-8175,32.546398,-82.901837,180
175-8176,32.544636,-82.898784,130
175-8177,32.55555,-82.912408,1380
175-8178,32.562767,-82.926431,220
175-r201,32.535228,-83.1335,760
175-r202,32.533618,-83.129301,1660
175-r203,32.522146,-83.093057,780
175-r204,32.520426,-83.089326,400
175-r205,32.49709,-82.980979,2150
175-r206,32.495921,-82.977486,2150
175-r207,32.487717,-82.937319,3080
175-r208,32.487116,-82.934059,2870
175-r209,32.484651,-82.898347,1510
175-r210,32.484841,-82.893462,1300
175-r211,32.471778,-82.81745,1340
175-r212,32.470882,-82.813724,410
175-r801,32.534735,-83.12829,1290
175-r802,32.536333,-83.132838,860
175-r803,32.521683,-83.088505,330
175-r804,32.5235,-83.092449,750
175-r805,32.497262,-82.976441,2040
175-r806,32.498524,-82.98022,2500
175-r807,32.487914,-82.932717,3030
175-r808,32.488508,-82.936858,3250
175-r809,32.485798,-82.892719,1150
175-r810,32.485763,-82.897586,1430
175-r811,32.472111,-82.813603,450
175-r812,32.472997,-82.817,1600
177-0001,31.653418,-84.173434,20300
177-0003,31.709261,-84.172374,17900
177-0006,31.736065,-84.173959,3980
177-0007,31.742668,-84.17704,8290
177-0008,31.730434,-84.182504,3340
177-0012,31.781877,-84.195585,5730
177-0015,31.866435,-84.23576,5550
177-0018,31.901285,-84.252673,1200
177-0021,31.903799,-84.254661,730
177-0023,31.747765,-84.274084,1470
177-0025,31.719029,-84.231211,1120
177-0027,31.714182,-84.193505,4230
177-0029,31.721039,-84.179554,2530
177-0031,31.720827,-84.174872,6190
177-0032,31.731506,-84.161492,5240
177-0034,31.73212,-84.134775,3220
177-0036,31.730145,-84.1029,1510
177-0038,31.726301,-84.041675,3770
177-0043,31.640919,-84.252643,23600
177-0045,31.63253,-84.115654,11400
177-0047,31.658661,-84.087872,4660
177-0049,31.703388,-84.054491,2950
177-0052,31.868859,-84.303935,1280
177-0056,31.903752,-84.251068,1100
177-0058,31.893448,-84.205694,690
177-0061,31.904833,-84.154023,570
177-0063,31.644101,-84.170569,3570
177-0065,31.759424,-84.150839,1780
177-0069,31.786325,-84.132099,1770
